35003.0000,5.0000,4.0000,59.0000,13.0000,1350.0000,164.0000,0.0000,0.0000
705200845.0000,222104.0000,215317.0000,105709.0000,56794.0000,14173317.0000,36666669.0000,0.0000,0.0000
764279463.0000,323563.0000,313405.0000,106403.0000,68039.0000,15665587.0000,40855253.0000,0.0000,0.0000
750071085.0000,495571.0000,478522.0000,139249.0000,97590.0000,18307116.0000,37515052.0000,0.0000,0.0000
698502283.0000,521251.0000,501637.0000,148853.0000,107601.0000,17073459.0000,33228400.0000,0.0000,0.0000
676134198.0000,478842.0000,460814.0000,125915.0000,91098.0000,16121204.0000,32727277.0000,0.0000,0.0000
674106548.0000,446358.0000,428748.0000,125749.0000,91781.0000,15498922.0000,32861381.0000,0.0000,0.0000
688943744.0000,273093.0000,264063.0000,104379.0000,63584.0000,14914955.0000,37904822.0000,0.0000,0.0000
685060089.0000,372545.0000,360502.0000,117899.0000,78842.0000,14832012.0000,35849656.0000,0.0000,0.0000
704124495.0000,313052.0000,303690.0000,116033.0000,72564.0000,15562215.0000,36448617.0000,0.0000,0.0000
680043043.0000,249127.0000,241546.0000,96484.0000,56696.0000,13827658.0000,35988670.0000,0.0000,0.0000
632700704.0000,321877.0000,311879.0000,109611.0000,68683.0000,13816539.0000,33646599.0000,0.0000,0.0000
668875115.0000,461104.0000,445214.0000,138440.0000,90988.0000,15541591.0000,33546406.0000,0.0000,0.0000
663870695.0000,525433.0000,505261.0000,143490.0000,100594.0000,16201435.0000,32485856.0000,0.0000,0.0000
668679737.0000,450042.0000,433840.0000,125484.0000,87576.0000,15427638.0000,32281741.0000,0.0000,0.0000
685058529.0000,231233.0000,224200.0000,91561.0000,54126.0000,14497761.0000,37549035.0000,0.0000,0.0000
632176073.0000,320803.0000,309889.0000,110130.0000,71703.0000,13792790.0000,33091852.0000,0.0000,0.0000
668368846.0000,416783.0000,401770.0000,128128.0000,83157.0000,15265265.0000,34701237.0000,0.0000,0.0000
624661224.0000,447689.0000,432404.0000,134305.0000,90300.0000,15133756.0000,31385877.0000,0.0000,0.0000
632260357.0000,301250.0000,291809.0000,110480.0000,66289.0000,14231057.0000,33136885.0000,0.0000,0.0000
661649879.0000,406688.0000,392546.0000,122044.0000,82032.0000,15791050.0000,33481519.0000,0.0000,0.0000
642931373.0000,494057.0000,475826.0000,138655.0000,96887.0000,16219749.0000,31415933.0000,0.0000,0.0000
633950803.0000,467881.0000,449980.0000,134967.0000,91749.0000,15454508.0000,31416458.0000,0.0000,0.0000
668372727.0000,472534.0000,455785.0000,129768.0000,89898.0000,15373030.0000,33436495.0000,0.0000,0.0000
685678550.0000,284919.0000,276246.0000,104010.0000,62930.0000,14594584.0000,35794417.0000,0.0000,0.0000
678244930.0000,241727.0000,234918.0000,98598.0000,58923.0000,14528669.0000,37033880.0000,0.0000,0.0000
685388189.0000,286215.0000,277307.0000,109238.0000,64952.0000,15375640.0000,36800390.0000,0.0000,0.0000
675529524.0000,405154.0000,390987.0000,129915.0000,86159.0000,15724930.0000,34307952.0000,0.0000,0.0000
646498324.0000,445986.0000,430299.0000,138731.0000,93690.0000,15519375.0000,32723831.0000,0.0000,0.0000
664782172.0000,519045.0000,501494.0000,153470.0000,106112.0000,16299464.0000,33366317.0000,0.0000,0.0000
658966284.0000,520673.0000,503097.0000,159200.0000,110580.0000,16908390.0000,31987900.0000,0.0000,0.0000
667505929.0000,474101.0000,457131.0000,136159.0000,97738.0000,16603031.0000,32797789.0000,0.0000,0.0000
669979735.0000,400104.0000,387185.0000,124094.0000,87782.0000,16172589.0000,34520680.0000,0.0000,0.0000
662580256.0000,582370.0000,561785.0000,161198.0000,117161.0000,17351804.0000,31375904.0000,0.0000,0.0000
669405369.0000,506948.0000,488924.0000,149885.0000,108958.0000,16846888.0000,33008162.0000,0.0000,0.0000
685953882.0000,550612.0000,531438.0000,147691.0000,107094.0000,17268589.0000,34101815.0000,0.0000,0.0000
